storeid,brand,name,lat,lon,postalCode,address,business_hour1,business_hour2,business_hour3
1068,すき家,吉川栄店,35.8855992391734,139.849230945509,342-0050,埼玉県吉川市栄834-1,24時間営業,,
1070,すき家,254号三芳藤久保店,35.8362472403963,139.528012117162,354-0041,埼玉県入間郡三芳町大字藤久保949-4,24時間営業,,
1071,すき家,岡崎牧御堂店,34.9263875699263,137.140017611796,444-0205,愛知県岡崎市牧御堂町字油田15-1,24時間営業,,
1072,すき家,3号門司黄金町店,33.9081842339894,130.936734396012,800-0027,福岡県北九州市門司区黄金町3番22,24時間営業,,
1073,すき家,56号大洲松ヶ花店,33.5329917184428,132.582236681603,795-0071,愛媛県大洲市新谷乙543-1,24時間営業,,
1074,すき家,八尾青山店,34.6207168765992,135.610224012685,581-0018,大阪府八尾市青山町四丁目2番38,24時間営業,,
1075,すき家,12号江別野幌店,43.0939261192728,141.525287330535,069-0813,北海道江別市野幌町48-4,24時間営業,,
1076,すき家,日の出IC店,35.7391377963417,139.283247194019,190-0182,東京都西多摩郡日の出町大字平井15番16,24時間営業,,
1077,すき家,イオンモール下妻店,36.1902960499649,139.989888567057,304-0033,茨城県下妻市堀籠972-1,9:00～22:00,,
1078,すき家,398号湯沢沖鶴店,39.1744089607588,140.475498051157,012-0037,秋田県湯沢市字沖鶴234-1,24時間営業,,
1079,すき家,イオンモール日吉津店,35.4457878503556,133.387118981039,689-3553,鳥取県西伯郡日吉津村日吉津1160-1,10:00～21:00,,
1080,すき家,エアポートウォーク名古屋店,35.2459904595313,136.924827155383,480-0288,愛知県西春日井郡豊山町名古屋空港内,10:00～21:30,,
1081,すき家,58号北谷店,26.3025183874222,127.761402765046,904-0116,沖縄県中頭郡北谷町北谷2-12-6　第5松栄ビル1Ｆ,24時間営業,,
1082,すき家,玉野宇野店,34.4895373953565,133.946096868434,706-0011,岡山県玉野市宇野1丁目20番25,24時間営業,,
1083,すき家,1国蟹江新田店,35.122960730344,136.775362455632,497-0044,愛知県海部郡蟹江町大字蟹江新田字大海用38番4,月～火 9:00～22:00　水～土 0:00～24:00,日 9:00～22:00,
1084,すき家,松阪嬉野店,34.631270650259,136.479291351464,515-2325,三重県松阪市嬉野中川新町4丁目217番,24時間営業,,
1086,すき家,イオン品川シーサイド店,35.6108263256383,139.749166074872,140-0002,東京都品川区東品川4丁目12番5号　イオン品川シーサイド　地下1階フードコート内,8:00～23:00,,
1088,すき家,環八矢口渡店,35.5631405601702,139.699589610149,146-0095,東京都大田区多摩川1-7-11　榎本ビル1F,24時間営業,,
1089,すき家,463号入間東店,35.8299843601045,139.404279070354,358-0002,埼玉県入間市東町6-1-24,24時間営業,,
1090,すき家,徳島住吉店,34.0786358392326,134.569115992386,770-0861,徳島県徳島市住吉4-41,24時間営業,,
1091,すき家,大久保百人町店,35.7014679650703,139.698345288406,169-0073,東京都新宿区百人町1-16-14　マキバビル1Ｆ,24時間営業,,
1092,すき家,碧南善明店,34.8808612068411,136.989937172181,447-0875,愛知県碧南市善明町1丁目37-1,24時間営業,,
1093,すき家,東戸塚オーロラモール店,35.4304528545207,139.55912349668,244-0801,神奈川県横浜市戸塚区品濃町537-1,10:00～21:00,,
1094,すき家,高津向ヶ丘店,35.594499207313,139.591524640882,213-0035,神奈川県川崎市高津区向ヶ丘147番1,24時間営業,,
1095,すき家,西国分寺駅前店,35.7001107065587,139.465318592447,185-0013,東京都国分寺市西恋ヶ窪2-5-1　積丹ビル1Ｆ,24時間営業,,
1096,すき家,東大阪菱屋東店,34.6679898619265,135.60942940191,578-0948,大阪府東大阪市菱屋東2丁目3-29,24時間営業,,
1097,すき家,49号阿賀野水原店,37.8255511417658,139.22654249741,959-2046,新潟県阿賀野市庄ヶ宮679-1,24時間営業,,
1098,すき家,三軒茶屋北店,35.6463105909061,139.669946297845,154-0004,東京都世田谷区太子堂2-24-6　ドミー三軒茶屋1Ｆ,24時間営業,,
1099,すき家,大治西條店,35.1843377175292,136.819692614508,490-1144,愛知県海部郡大治町大字西條字坂牧島8番1,月～金 9:00～24:00,土日 9:00～22:00,
1100,すき家,スマーク伊勢崎店,36.3395554748525,139.232969833338,379-2224,群馬県伊勢崎市西小保方町368,10:00～21:00,,
1101,すき家,フォレオ大津一里山店,34.9741005506138,135.933045374939,520-2153,滋賀県大津市一里山7丁目1-1,10:00～21:00,,
1102,すき家,イオンモール秋田店,39.6634281060688,140.161005818377,010-1413,秋田県秋田市御所野地蔵田1-1-1,月〜金 10:00〜21:00,土日祝 9:00～21:00,
1103,すき家,津田の松原SA上り店,34.2769426346452,134.26415218797,769-2402,香川県さぬき市津田町鶴羽935-5,7:00～24:00,,
1104,すき家,津田の松原SA下り店,34.2754158616282,134.264617219653,769-2402,香川県さぬき市津田町鶴羽939-1,7:00～24:00,,
1106,すき家,アクロスプラザ東神奈川店,35.5005968332358,139.64393100137,221-0001,神奈川県横浜市神奈川区西寺尾１丁目16-15,24時間営業,,
1107,すき家,モラージュ菖蒲店,36.0751298129146,139.611418357251,346-0106,埼玉県久喜市菖蒲町菖蒲6005番地1,10:00～21:00,,
1108,すき家,プレ葉ウォーク浜北店,34.7971589492276,137.779385185679,434-0038,静岡県浜松市浜北区貴布祢1200番地,10:00～21:30,,
1111,すき家,イオンモール筑紫野店,33.4811183100997,130.526901152844,818-0042,福岡県筑紫野市立明寺434,9:00～21:00,,
1112,すき家,ゆめタウン丸亀店,34.2735388030047,133.78540765956,763-0055,香川県丸亀市新田町150,9:30～22:00,,
1113,すき家,高槻古曽部店,34.8579159273581,135.624825766667,569-1115,大阪府高槻市古曽部町2-21-32,24時間営業,,
1114,すき家,310号堺大野芝店,34.5327408231591,135.520082772067,599-8233,大阪府堺市中区大野芝町209-1,10:00～24:00,,
1115,すき家,垂水名谷店,34.6621808171081,135.071946806839,655-0852,兵庫県神戸市垂水区名谷町字横尾1818-1,24時間営業,,
1116,すき家,藤沢菖蒲沢店,35.4026498817123,139.441318171653,252-0823,神奈川県藤沢市菖蒲沢仲ノ桜730-1,24時間営業,,
1118,すき家,船橋古作店,35.7218008918126,139.958603293505,273-0037,千葉県船橋市古作2丁目1-1,24時間営業,,
1119,すき家,169号奈良紀寺町店,34.6730888025672,135.834447979531,630-8306,奈良県奈良市紀寺町682-1,24時間営業,,
1120,すき家,6号日立城南店,36.5866036910905,140.643642691359,317-0077,茨城県日立市城南町2丁目10番1,24時間営業,,
1121,すき家,上大岡カミオ店,35.4088955152819,139.595348425323,233-0002,神奈川県横浜市港南区上大岡西1-15-1　ＣＡＭＩＯ　1Ｆ,24時間営業,,
1122,すき家,331号糸満店,26.1435291205971,127.672654400901,901-0302,沖縄県糸満市字潮平603番地1,24時間営業,,
1123,すき家,岡崎鴨田店,34.9802158709555,137.165632728088,444-2121,愛知県岡崎市鴨田町字広元146番,24時間営業,,
1124,すき家,こどもの国店,35.5576093255614,139.483719181576,227-0038,神奈川県横浜市青葉区奈良五丁目4-13,24時間営業,,
1125,すき家,葛飾柴又店,35.7522792885815,139.878522429606,125-0052,東京都葛飾区柴又5-9-1,24時間営業,,
1126,すき家,福岡博多駅南店,33.5756173100902,130.428106950685,812-0016,福岡県福岡市博多区博多駅南5-22-16,24時間営業,,
1127,すき家,150号磐田海老島店,34.6759654993705,137.825725251076,438-0212,静岡県磐田市海老島793番,10:00～22:00,,
1128,すき家,前橋下大島店,36.3635147386689,139.11489936907,379-2152,群馬県前橋市下大島町541,24時間営業,,
1129,すき家,旭川豊岡店,43.771934936651,142.412904894601,078-8244,北海道旭川市豊岡十四条6-8-15,24時間営業,,
1130,すき家,高松十川店,34.2731991540301,134.105575529993,761-0433,香川県高松市十川西町583-1,24時間営業,,
1131,すき家,吉祥院八条通店,34.9840236544202,135.726225427555,601-8303,京都府京都市南区吉祥院西ノ庄西中町1,24時間営業,,
1132,すき家,王子駅前店,35.7530062060109,139.73830265237,114-0002,東京都北区王子1-4-1　サンスクエア前庭,5:00～翌2:00,,
1133,すき家,14号習志野谷津店,35.6813647937487,140.013892508181,275-0026,千葉県習志野市谷津2-18-45,24時間営業,,
1134,すき家,28号鳴門大津店,34.1671646910351,134.600209889156,772-0032,徳島県鳴門市大津町吉永四番越471番1,24時間営業,,
1135,すき家,朝霞朝志ヶ丘店,35.8239467560644,139.583989701339,351-0035,埼玉県朝霞市朝志ヶ丘4-7-19　アールフォンティーヌ1Ｆ,24時間営業,,
1136,すき家,2国西宮北今津店,34.7370038172379,135.352020379405,663-8247,兵庫県西宮市津門稲荷町5-8,24時間営業,,
1137,すき家,町田高ヶ坂店,35.5423086333258,139.46171449137,194-0014,東京都町田市高ヶ坂6-4-1,24時間営業,,
1138,すき家,163号門真殿島店,34.7317872417808,135.579741985316,571-0045,大阪府門真市殿島町7-13,24時間営業,,
1139,すき家,小田原駅東口店,35.2547771343559,139.157771029045,250-0011,神奈川県小田原市栄町一丁目14-1,24時間営業,,
1140,すき家,新4号BP上三川店,36.4441643965423,139.90722290922,329-0618,栃木県河内郡上三川町しらさぎ2丁目1番10号,24時間営業,,
1141,すき家,208号荒尾原万田店,33.0014369680212,130.438851664151,864-0001,熊本県荒尾市原万田字八反田618-3,24時間営業,,
1142,すき家,甲斐島上条店,35.68319952957,138.531050850129,400-0123,山梨県甲斐市島上条207-1,24時間営業,,
1143,すき家,52号清水興津店,35.0592497922002,138.526096381339,424-0204,静岡県静岡市清水区興津中町字金山下1371-1,24時間営業,,
1144,すき家,北名古屋沖村店,35.2410559507721,136.859123394794,481-0043,愛知県北名古屋市沖村西ノ郷159番,24時間営業,,
1145,すき家,7号にかほ店,39.2896942383602,139.972827822284,018-0402,秋田県にかほ市平沢字町田129番1,月 0:00～24:00　火～金 5:00～24:00　,土日 0:00～24:00,
1146,すき家,鹿児島天文館店,31.5908421182406,130.556206593458,892-0826,鹿児島県鹿児島市呉服町１番地4他　チサンイン鹿児島店１Ｆ,24時間営業,,
1147,すき家,39号網走新町店,44.0202082925785,144.252547626205,093-0046,北海道網走市新町2丁目3-5,24時間営業,,
1148,すき家,藍住笠木店,34.1350614119073,134.502145900422,771-1262,徳島県板野郡藍住町笠木字中野71-2,24時間営業,,
1149,すき家,松本出川店,36.2147358188566,137.97944746255,390-0827,長野県松本市出川3丁目6-10,24時間営業,,
1150,すき家,245号日立久慈店,36.4910456133985,140.613823179092,319-1222,茨城県日立市久慈町四丁目6-6,24時間営業,,
1151,すき家,札幌山鼻店,43.0415628590738,141.336051013153,064-0913,北海道札幌市中央区南13条西15丁目3-6,24時間営業,,
1152,すき家,八王子小宮店,35.6887188845054,139.370762525355,192-0031,東京都八王子市小宮町924-1,24時間営業,,
1153,すき家,吹田五月が丘店,34.7883306011297,135.529905187246,565-0831,大阪府吹田市五月が丘東13-19,24時間営業,,
1154,すき家,356号小見川店,35.8507545977994,140.610554878285,289-0313,千葉県香取市小見川野際1038,24時間営業,,
1155,すき家,1国湖南石部店,35.0132814405625,136.06489067671,520-3114,滋賀県湖南市石部口1丁目10-5,9:00～22:00,,
1156,すき家,幕張本郷店,35.6746213379891,140.045103837734,262-0033,千葉県千葉市花見川区幕張本郷6-24-10　鈴木本郷ビル1F,24時間営業,,
1157,すき家,仙台クリスロード店,38.2612739245323,140.877190626741,980-0021,宮城県仙台市青葉区中央2-2-29,24時間営業,,
1158,すき家,府中店,35.6704355062656,139.478871888861,183-0022,東京都府中市宮西町2-2　1Ｆ,24時間営業,,
1159,すき家,成増店,35.7776458706256,139.631441503626,175-0094,東京都板橋区成増二丁目18番7号　吉田屋第一ビル　1F,24時間営業,,
1160,すき家,此花四貫島店,34.6833591166318,135.45413936868,554-0014,大阪府大阪市此花区四貫島2丁目4番5号,24時間営業,,
1161,すき家,芝浦四丁目店,35.6397376418283,139.747111858645,108-0023,東京都港区芝浦四丁目9番18号　グランドパレス田町1F,24時間営業,,
1162,すき家,鹿児島吉野店,31.6494483152416,130.57013746011,892-0871,鹿児島県鹿児島市吉野町3095-7,24時間営業,,
1163,すき家,40号稚内大黒店,45.3982974774004,141.687599130769,097-0005,北海道稚内市大黒二丁目6-24,24時間営業,,
1164,すき家,下石神井店,35.7295204754693,139.600373244279,177-0042,東京都練馬区下石神井5丁目16-3,24時間営業,,
1165,すき家,421号いなべ店,35.111146943176,136.565720132445,511-0217,三重県いなべ市員弁町大泉新田字野溜42-5,24時間営業,,
1167,すき家,交野星田北店,34.7704285413391,135.668122310549,576-0017,大阪府交野市星田北三丁目37-4,24時間営業,,
1168,すき家,鉾田店,36.1528963848189,140.495665229342,311-1522,茨城県鉾田市塔ヶ崎1017-1,24時間営業,,
1169,すき家,伊丹瑞穂店,34.7904665225258,135.404901581441,664-0846,兵庫県伊丹市伊丹市瑞穂町2丁目21番,24時間営業,,
1170,すき家,千葉貝塚店,35.6321835536486,140.150623972949,264-0023,千葉県千葉市若葉区貝塚町1135,24時間営業,,
1171,すき家,鹿児島卸本町店,31.5154453867828,130.520180834917,891-0123,鹿児島県鹿児島市卸本町6-2,24時間営業,,
1172,すき家,21号垂井店,35.3656639154074,136.535567028065,503-2124,岐阜県不破郡垂井町宮代字堤3018番1,24時間営業,,
1173,すき家,1国山科西野店,34.9815462143704,135.809903314483,607-8346,京都府京都市山科区西野山階町11-5,24時間営業,,
1174,すき家,阿倍野店,34.6437849258148,135.512576893314,545-0052,大阪府大阪市阿倍野区阿倍野筋二丁目4番49号　アベニューホール1Ｆ,24時間営業,,
1175,すき家,渋谷円山町店,35.6557283455638,139.694486603915,150-0044,東京都渋谷区円山町28-4　大場ビル1Ｆ,24時間営業,,
1176,すき家,四日市西日野店,34.9512938035193,136.583920148334,510-0943,三重県四日市市西日野町字八幡5031-1,24時間営業,,
1177,すき家,町田能ヶ谷店,35.5899999479052,139.479150569512,195-0053,東京都町田市能ヶ谷町7-12-11,24時間営業,,
1178,すき家,前橋堀越店,36.4138101863125,139.146358051624,371-0231,群馬県前橋市堀越町366-1,24時間営業,,
1179,すき家,藤井寺駅前店,34.5723031631635,135.594154798735,583-0027,大阪府藤井寺市岡2-8-46　アコールアン1Ｆ,24時間営業,,
1180,すき家,横浜平沼店,35.4597366527159,139.621930821054,220-0023,神奈川県横浜市西区平沼1-4-28　横浜藤和ビル１Ｆ,24時間営業,,
1181,すき家,1国豊橋下地店,34.7748511847116,137.389100014597,440-0084,愛知県豊橋市下地町字宮腰11-9,24時間営業,,
1183,すき家,500号別府石垣店,33.3051995447086,131.492285190174,874-0910,大分県別府市石垣西10丁目3番30号,24時間営業,,
1184,すき家,2国岡山早島店,34.6110486984589,133.826510093696,701-0304,岡山県都窪郡早島町早島3444番1,10:00～24:00,,
1186,すき家,171号箕面牧落店,34.8226606606808,135.473187483479,562-0004,大阪府箕面市牧落三丁目20-30,24時間営業,,
1187,すき家,淵野辺北口店,35.5697553740305,139.395481783659,229-0039,神奈川県相模原市中央区淵野辺3-19-11　大黒屋ビル1Ｆ,24時間営業,,
1188,すき家,8号糸魚川寺島店,37.0353801016057,137.842903236646,941-0066,新潟県糸魚川市寺島三丁目2番34,24時間営業,,
1189,すき家,美濃加茂山手店,35.4528921375896,137.015635086717,505-0036,岐阜県美濃加茂市山手町2-20,24時間営業,,
1190,すき家,境町上小橋店,36.1187017868148,139.800402878133,306-0434,茨城県猿島郡境町上小橋98-2,24時間営業,,
1191,すき家,土浦荒川沖店,36.0273258012431,140.170409134793,300-0871,茨城県土浦市荒川沖東二丁目17-10,24時間営業,,
1192,すき家,251号島原宮の町店,32.7926797438206,130.369025686837,855-0041,長崎県島原市宮の町648-1,24時間営業,,
1193,すき家,141号北杜須玉店,35.7918720749085,138.419866746517,408-0112,山梨県北杜市須玉町若神子3126,24時間営業,,
1194,すき家,鴻巣鎌塚店,36.1097176591287,139.44546887988,369-0112,埼玉県鴻巣市鎌塚1775-6,24時間営業,,
1195,すき家,北名古屋弥勒寺店,35.2527706692421,136.867032476305,481-0031,愛知県北名古屋市弥勒寺東三丁目1,24時間営業,,
1196,すき家,18号上田材木店,36.3989224782774,138.264050623097,386-0014,長野県上田市材木町一丁目9-16,24時間営業,,
1197,すき家,329号那覇上間店,26.1971944465957,127.717784292901,902-0073,沖縄県那覇市字上間276-1,24時間営業,,
1198,すき家,東住吉杭全店,34.6324429750007,135.53817640067,546-0002,大阪府大阪市東住吉区杭全五丁目13-7,24時間営業,,
1199,すき家,153号千種本町店,35.1648094535956,136.926722958282,464-0858,愛知県名古屋市千種区千種一丁目21番3,24時間営業,,
1200,すき家,磐田二之宮店,34.7083390419043,137.86101055219,438-0074,静岡県磐田市二之宮332-1,24時間営業,,
1201,すき家,ワンザ有明店,35.6308612954454,139.790607543983,135-0063,東京都江東区有明3-6-11　TFTビル東館2F,8:00～21:00,,
1202,すき家,ニッケコルトンプラザ店,35.7167471174998,139.934216107104,272-0015,千葉県市川市鬼高1-1-1,月〜金 10:00〜20:00,土日祝 10:00～21:00,
1203,すき家,荻窪駅西口店,35.7040768621154,139.619371449202,167-0051,東京都杉並区荻窪5-26-11　マチダビル1Ｆ,24時間営業,,
1204,すき家,JR西宮駅北口店,34.7395695734041,135.347411199604,662-0844,兵庫県西宮市西福町2-23　イサダビル1Ｆ,24時間営業,,
1205,すき家,23号津栗真中山店,34.7605353860576,136.524190003785,514-0103,三重県津市栗真中山町2-1,24時間営業,,
1206,すき家,三鷹牟礼店,35.6892935259787,139.576393754741,181-0002,東京都三鷹市牟礼四丁目8-7,24時間営業,,
1207,すき家,50号伊勢崎赤堀店,36.3756583660041,139.206092069758,379-2215,群馬県伊勢崎市赤堀今井町1丁目557-1,月～木 10:00～翌3:45 金 9:00～24:00,土 0:00～24:00,日 9:00～翌3:45
1208,すき家,松山空港通店,33.8285222180294,132.734822901237,791-0054,愛媛県松山市空港通四丁目7-8,24時間営業,,
1209,すき家,堺IC店,34.5126479387596,135.48635677597,590-0151,大阪府堺市南区小代457番1,24時間営業,,
1210,すき家,江東塩浜店,35.6630587286492,139.809013699448,135-0043,東京都江東区塩浜二丁目14-3,24時間営業,,
1211,すき家,柴又街道小岩店,35.7352490052747,139.885240433649,133-0052,東京都江戸川区東小岩6丁目3番5号,24時間営業,,
1212,すき家,3号熊本藤崎店,32.8107630355216,130.715915489722,860-0856,熊本県熊本市中央区妙体寺町2-1,24時間営業,,
1213,すき家,新潟大学前店,37.8695366181393,138.950660883739,950-2101,新潟県新潟市西区五十嵐一の町6711-1,24時間営業,,
1214,すき家,58号名護東江店,26.5838585793561,127.984411845099,905-0021,沖縄県名護市東江5-6517-1,24時間営業,,
1215,すき家,多摩乞田店,35.6321144014507,139.435406707611,206-0014,東京都多摩市乞田791-1,24時間営業,,
1216,すき家,富岡BP店,36.2642465120104,138.878902706024,370-2343,群馬県富岡市七日市297-2,24時間営業,,
1217,すき家,新御徒町店,35.7071882549727,139.781775596194,110-0015,東京都台東区東上野1-1-1　O＆K1.1.1,24時間営業,,
1218,すき家,19号土岐店,35.3667141070414,137.189077428484,509-5106,岐阜県土岐市泉仲森町1丁目17,24時間営業,,
1219,すき家,1国豊川御油店,34.8504676720174,137.317077514107,441-0211,愛知県豊川市御油町池田53-4,24時間営業,,
1220,すき家,1国戸塚店,35.3923127074277,139.523887623662,244-0003,神奈川県横浜市戸塚区戸塚町3153-45,24時間営業,,
1222,すき家,11号松山久米窪田店,33.8089669820974,132.808305199054,791-1101,愛媛県松山市久米窪田町1162番1,24時間営業,,
1223,すき家,江東千石店,35.6797201276814,139.816203724009,135-0015,東京都江東区千石二丁目9番9,24時間営業,,
1224,すき家,葛飾南水元店,35.7799520888614,139.858431712768,125-0035,東京都葛飾区南水元2丁目30-5,24時間営業,,
1225,すき家,西京区樫原店,34.973038460003,135.695535704363,615-8183,京都府京都市西京区樫原分田16-3,24時間営業,,
1226,すき家,14号江戸川一之江店,35.7022455329716,139.881923895453,132-0024,東京都江戸川区一之江1-8-4,24時間営業,,
1227,すき家,155号豊田浄水店,35.1154700590691,137.13633921065,470-0343,愛知県豊田市浄水町南平187番371,24時間営業,,
1228,すき家,大田南六郷店,35.5461402837426,139.722787910803,144-0045,東京都大田区南六郷二丁目34-7,24時間営業,,
1229,すき家,大井町駅南店,35.6043859189204,139.734152062776,140-0014,東京都品川区大井4-3-1　かんべ土地Ｋ-7ビル1Ｆ,24時間営業,,
1230,すき家,1国茅ヶ崎十間坂店,35.3311120954846,139.400342646494,253-0045,神奈川県茅ヶ崎市十間坂三丁目2番2号,24時間営業,,
1231,すき家,吉野町店,35.4348431245692,139.61737012386,232-0014,神奈川県横浜市南区吉野町五丁目22番地17号　朝日ヶ丘ニュースカイマンション1階,24時間営業,,
1232,すき家,千葉小倉店,35.6236930033922,140.178449275267,264-0007,千葉県千葉市若葉区小倉町862-3,24時間営業,,
1233,すき家,名古屋志賀本通店,35.1960401947524,136.921853869026,462-0853,愛知県名古屋市北区志賀本通2丁目2番,24時間営業,,
1234,すき家,伊勢崎上諏訪店,36.3293635279489,139.218127090876,372-0021,群馬県伊勢崎市上諏訪町1523-14,24時間営業,,
1235,すき家,幡ヶ谷駅前店,35.6766585767197,139.676858770789,151-0072,東京都渋谷区幡ヶ谷1丁目33　シャトーフタバ1F,24時間営業,,
1236,すき家,稲敷江戸崎店,35.9603258030661,140.316835892649,300-0504,茨城県稲敷市江戸崎甲2141-3,24時間営業,,
1237,すき家,久米川駅前店,35.7494288737223,139.471554970247,189-0013,東京都東村山市栄町二丁目9番32　晃正プラザビル1Ｆ,24時間営業,,
1238,すき家,3号薩摩川内店,31.8306010997182,130.296268807601,895-0061,鹿児島県薩摩川内市御陵下町字住連木14番18号,月～金 9:30～翌4:00　土日 9:30～24:00,,
1239,すき家,七尾藤橋店,37.0385689592204,136.954184952612,926-0816,石川県七尾市藤橋町戌12番1号,24時間営業,,
1240,すき家,イオンタウン太子店,34.8332069522134,134.593933630202,671-1521,兵庫県揖保郡太子町東出262-1,月 9:00～24:00　火～金 0:00～24:00　,土 0:00～22:00　日 9:00～22:00,
1241,すき家,池上通り中央店,35.5762080222128,139.713823937398,143-0024,東京都大田区中央七丁目3番1号　カバヤビル1Ｆ,24時間営業,,
1242,すき家,三軒茶屋二丁目店,35.6413708225668,139.668863004161,154-0017,東京都世田谷区世田谷区三軒茶屋2-11-24　サンタワーズA101,24時間営業,,
1243,すき家,三郷上彦名店,35.8493200517543,139.84852628568,341-0004,埼玉県三郷市上彦名231-1,24時間営業,,
1244,すき家,16号狭山上奥富店,35.8736281449181,139.427031560015,350-1333,埼玉県狭山市上奥富51-1,24時間営業,,
1245,すき家,12号滝川東町店,43.5555612600983,141.927044097092,073-0024,北海道滝川市東町2丁目42番7,24時間営業,,
1246,すき家,34号大村店,32.9299808009594,129.95038052156,856-0812,長崎県大村市桜馬場2-369-1、370-1,24時間営業,,
1247,すき家,25号平野加美西店,34.6248719486063,135.560276302803,547-0005,大阪府大阪市平野区加美西1-6-16,24時間営業,,
1248,すき家,464号千葉NT白井店,35.7839338356535,140.046428138711,270-1431,千葉県白井市根447-2,24時間営業,,
1249,すき家,13号米沢花沢店,37.9177882043133,140.132071935684,992-0021,山形県米沢市花沢710-7,24時間営業,,
1251,すき家,札幌北郷店,43.0528965299121,141.424774511757,003-0833,北海道札幌市白石区北郷3条8丁目1番1,24時間営業,,
1252,すき家,3号小倉北到津店,33.8739577894472,130.851185299026,803-0845,福岡県北九州市小倉北区上到津2-3-15　1F,24時間営業,,
1253,すき家,町田小山店,35.5935816789704,139.377548287007,194-0212,東京都町田市小山町959-1,24時間営業,,
1254,すき家,139号都留田野倉店,35.6017714426776,138.937088934089,402-0001,山梨県都留市田野倉102,24時間営業,,
1255,すき家,26号堺山本店,34.5878443609801,135.471646757295,590-0983,大阪府堺市堺区山本町3丁目78,24時間営業,,
1256,すき家,41号大口店,35.3365929437254,136.922129040843,480-0142,愛知県丹羽郡大口町中小口三丁目72番1,24時間営業,,
1257,すき家,248号岡崎上六名店,34.9488398644562,137.154421492823,444-0859,愛知県岡崎市上六名町2丁目7-7,24時間営業,,
1258,すき家,横浜山下町店,35.4440750729238,139.642320126683,231-0023,神奈川県横浜市中区山下町195-3,24時間営業,,
1259,すき家,弘前中野店,40.5824430713816,140.475075750837,036-8155,青森県弘前市中野二丁目1番6,24時間営業,,
1261,すき家,曽根崎東店,34.7020035305116,135.502947234494,530-0051,大阪府大阪市北区太融寺町5-8　ダイヤモンドレジャ-ビル本館1F,24時間営業,※2月25日(月)朝9:00～3月12日(火)朝9:00 まで、改装工事のため一時閉店いたします。,
1262,すき家,狭山富士見店,35.8522636099855,139.418247717717,350-1306,埼玉県狭山市富士見一丁目16番24号,24時間営業,,
1263,すき家,25号八尾永畑店,34.6117220602291,135.597462708904,581-0083,大阪府八尾市永畑町一丁目2番58号,24時間営業,,
1265,すき家,上石神井駅前店,35.7258679338531,139.591527202678,177-0044,東京都練馬区上石神井一丁目13番17号,24時間営業,,
1266,すき家,武蔵村山伊奈平店,35.7422907357692,139.375419394019,208-0023,東京都武蔵村山市伊奈平5丁目１番1号,24時間営業,,
1267,すき家,福岡舞鶴店,33.59103587968,130.392923329345,810-0073,福岡県福岡市中央区舞鶴1丁目2番12号,24時間営業,,
1268,すき家,21号可児御嵩IC店,35.4300653615869,137.092234498527,509-0212,岐阜県可児市柿田字細池829番1,24時間営業,,
1269,すき家,小牧春日寺店,35.259017796075,136.931630990464,485-0025,愛知県小牧市春日寺二丁目329番,5:00～24:00,,
1270,すき家,浜松三方原店,34.7806260780719,137.720508892142,433-8105,静岡県浜松市北区三方原町795-5,24時間営業,,
1271,すき家,愛川中津店,35.5212288507073,139.329175358169,243-0303,神奈川県愛甲郡愛川町中津160-1,24時間営業,,
1272,すき家,島田井口店,34.7981025536827,138.230058269794,427-0104,静岡県島田市井口840,24時間営業,,
1273,すき家,京都太秦店,35.0192290625468,135.710726482523,616-8217,京都府京都市右京区常盤東ノ町6番3,24時間営業,,
1274,すき家,26号岸和田下池田店,34.4697260224645,135.400067029781,596-0811,大阪府岸和田市下池田町1丁目2-3,24時間営業,,
1275,すき家,緑区平手北店,35.0843574891695,136.989528669098,458-0008,愛知県名古屋市緑区平手北1丁目920番,月～金 9:00～24:00 ,土日 10:00～24:00,
1276,すき家,1国浜松卸本町店,34.6705701935245,137.727469492897,432-8055,静岡県浜松市南区卸本町103-1,24時間営業,,
1277,すき家,狭山広瀬店,35.8562154179394,139.386924303797,350-1319,埼玉県狭山市広瀬二丁目35番12号,24時間営業,,
1278,すき家,199号若松東二島店,33.886688907381,130.754604678176,808-0102,福岡県北九州市若松区東二島3丁目2-45,24時間営業,,
1279,すき家,浜松鍛冶町店,34.7058706363951,137.73044428704,430-0933,静岡県浜松市中区鍛冶町320-19　有楽ビル1階,※3月5日(火)朝9:00～3月12日(火)朝9:00 まで、改装工事のため一時閉店いたします。,月～木 10:00～22:00　金～土 0:00～24:00,日 10:00～22:00
1281,すき家,垂水塩屋北店,34.6495344737634,135.092530957445,655-0862,兵庫県神戸市垂水区朝谷町20番7,24時間営業,,
1282,すき家,35号佐世保大和店,33.1590672661568,129.751379555278,857-1165,長崎県佐世保市大和町749-1,24時間営業,,
1283,すき家,岡山大学前店,34.6845396922756,133.91995533802,700-0011,岡山県岡山市北区学南町2-811-1　メゾン仏蘭西1F,24時間営業,,
1284,すき家,長吉出戸店,34.608575518156,135.569425182283,547-0011,大阪府大阪市平野区長吉出戸五丁目3番62,24時間営業,,
1285,すき家,中村黄金通店,35.1652270590233,136.871705008243,453-0804,愛知県名古屋市中村区黄金通2-55,24時間営業,,
1286,すき家,川崎下麻生店,35.5740924738897,139.510450924756,215-0022,神奈川県川崎市麻生区下麻生3-46-6,24時間営業,,
