storeid,brand,name,lat,lon,postalCode,address,business_hour
0000000747,松屋,岡山十日市店,34.633907,133.926064,7000856,岡山県岡山市北区十日市西町5-28,24時間営業
0000000748,松屋,南郷通店,43.03633,141.417923,0030022,北海道札幌市白石区南郷通9丁目南5-10,24時間営業
0000000749,松屋,中洲店,33.590682,130.407547,8100801,福岡県福岡市博多区中洲5-1-7 SPOONビル1階,24時間営業
0000000750,松屋,大宮桜木町店,35.904131,139.620325,3300854,埼玉県さいたま市大宮区桜木町2-472-3,24時間営業
0000000751,松屋,三郷店,35.841506,139.888376,3410024,埼玉県三郷市三郷2-1-4 ふじプラザビル,24時間営業
0000000752,松屋,上越藤野店,37.148744,138.253983,9430171,新潟県上越市藤野新田1259,24時間営業
0000000753,松屋,宇都宮簗瀬町店,36.538716,139.891409,3210933,栃木県宇都宮市簗瀬町1984-6,24時間営業
0000000755,松屋,川口並木店,35.817088,139.711353,3320034,埼玉県川口市並木4-6-20,24時間営業
0000000756,松屋,広島胡町店,34.389824,132.468784,7300021,広島県広島市中区胡町1-20永井興産胡町ビル1階,24時間営業
0000000757,松屋,京成高砂店,35.747222,139.870462,1250054,東京都葛飾区高砂2-38-5,24時間営業
0000000758,松屋,南浦和店,35.844861,139.673068,3360017,埼玉県さいたま市南区南浦和2-36-16 田中ビル,24時間営業
0000000759,松屋,豊洲IHIビル店,35.656054,139.796656,1350061,東京都江東区豊洲3-1-1 豊洲IHIビル107区,平日24時間営業※土・祝20:30まで、日8時から20:30、月・祝翌日6:30から
0000000760,松屋,南茨木店,34.798521,135.568639,5670868,大阪府茨木市沢良宜西1-2-20,24時間営業
0000000761,松屋,長野柳原店,36.654429,138.253877,3810017,長野県長野市大字小島86-1,24時間営業
0000000762,松屋,目白店,35.719039,139.708271,1710031,東京都豊島区目白3-5-13 フジヤビル1F,24時間営業
0000000763,松屋,難波千日前店,34.659969,135.506268,5420075,大阪府大阪市中央区難波千日前14-14,24時間営業
0000000765,松屋,春日部豊町店,35.968108,139.740136,3440066,埼玉県春日部市豊町1-27-2,24時間営業
0000000767,松屋,長久手店,35.168055,137.047512,4801121,愛知県長久手市武蔵塚702,24時間営業
0000000768,松屋,浦和田島通店,35.838516,139.642241,3360032,埼玉県さいたま市南区四谷3-7-6,24時間営業
0000000769,松屋,追浜店,35.312846,139.629812,2370064,神奈川県横須賀市追浜町3-13-13,24時間営業
0000000770,松屋,稲田堤店,35.630337,139.537956,2140001,神奈川県川崎市多摩区菅2-1-1,24時間営業
0000000771,松屋,鶴川店,35.58018,139.483541,1950053,東京都町田市能ケ谷1-5-2 apple studio 1F,24時間営業
0000000772,松屋,川口駅前店,35.798212,139.721335,3320015,埼玉県川口市川口1-1-1 CuPo・La専門店A105,24時間営業
0000000773,松屋,本高宮店,36.211123,137.963328,3900834,長野県松本市高宮中2-5,24時間営業
0000000774,松屋,川越城下町店,35.923754,139.495619,3500853,埼玉県川越市城下町7-8,24時間営業
0000000775,松屋,山形駅前店,38.244808,140.333181,9900039,山形県山形市香澄町1-5-17 第一大宝ビル,24時間営業
0000000778,松屋,船橋北口店,35.701075,139.988836,2730005,千葉県船橋市本町6-6-4 北口スクエアビル,24時間営業
0000000779,松屋,西小山店,35.611733,139.702061,1420062,東京都品川区小山6-5-1,24時間営業
0000000782,松屋,和光市駅前店,35.785057,139.614583,3510114,埼玉県和光市本町3-2 ステイパルビル,24時間営業
0000000783,松屋,御影店,34.712051,135.259318,6580054,兵庫県神戸市東灘区御影中町1-6-6 シティーホームズ御影,24時間営業
0000000784,松屋,桜台店,35.73508,139.665724,1760002,東京都練馬区桜台1-4-67,24時間営業
0000000785,松屋,赤羽西口店,35.77497,139.722126,1150055,東京都北区赤羽西1-38-2,24時間営業
0000000786,松屋,金沢示野店,36.576807,136.620236,9200069,石川県金沢市戸板西1-55 イオンタウン金沢示野レストラン棟,24時間営業
0000000787,松屋,足立江北店,35.774887,139.767624,1230872,東京都足立区江北3丁目35番12号,24時間営業
0000000788,松屋,植田一本松店,35.134474,136.988937,4680008,愛知県名古屋市天白区一本松2-701,24時間営業
0000000789,松屋,石神井台店,35.735274,139.588804,1770045,東京都練馬区石神井台6丁目7-2,24時間営業
0000000790,松屋,原団地店,35.841006,139.805781,3400011,埼玉県草加市栄町3-1-9,24時間営業
0000000791,松屋,西新宿3丁目店,35.681246,139.69411,1600023,東京都新宿区西新宿3-7-21 陽輪台西新宿林屋ビル,24時間営業
0000000792,松屋,戸七畝割店,35.773968,139.911077,2710092,千葉県松戸市松戸2303-16,24時間営業
0000000793,松屋,前橋元総社町店,36.381075,139.046783,3710846,群馬県前橋市元総社町90-1,24時間営業
0000000794,松屋,青柳町店,35.155824,136.941966,4640852,愛知県名古屋市千種区青柳町6丁目21-1,24時間営業
0000000795,松屋,福井大和田店,36.091948,136.254657,9100836,福井県福井市大和田2-1304,24時間営業
0000000797,松屋,上新庄店,34.745183,135.53638,5330005,大阪府大阪市東淀川区瑞光1-11-29 新高ビル1階,24時間営業
0000000799,松屋,池袋トキワ通店,35.729708,139.713122,1710021,東京都豊島区西池袋1丁目40番4号 川松ビル,24時間営業
0000000800,松屋,吉川店,35.873754,139.846312,3420045,埼玉県吉川市木売1-4-11,24時間営業
0000000801,松屋,大阪野田店,34.68679,135.478398,5530006,大阪府大阪市福島区吉野3-12-27,24時間営業
0000000802,松屋,戸田駅前店,35.812865,139.673226,3350021,埼玉県戸田市大字新曽字柳原329-1,24時間営業
0000000803,松屋,用賀店,35.623751,139.638238,1580097,東京都世田谷区用賀2-38-14,24時間営業
0000000804,松屋,庄内店,34.746221,135.477576,5610832,大阪府豊中市庄内西町2-22-10 幸栄ビル1F,24時間営業
0000000805,松屋,船堀店,35.682558,139.867726,1340091,東京都江戸川区船堀1-4-16 SKビル船堀,24時間営業
0000000806,松屋,大倉山店,35.518373,139.632838,2220037,神奈川県横浜市港北区大倉山3-1-28,5時から翌2時（ラストオーダー1:45）
0000000807,松屋,飯田橋駅前店,35.698439,139.74886,1020072,東京都千代田区飯田橋4丁目9-10 飯田橋第一ビル,24時間営業
0000000808,松屋,大森町店,35.568986,139.734289,1430015,東京都大田区大森西3-20-14,24時間営業
0000000809,松屋,門真店,34.735816,135.615588,5710075,大阪府門真市下島町30-13,24時間営業
0000000810,松屋,新宿3丁目店,35.688551,139.709934,1600022,東京都新宿区新宿3-11-11 ダイアン新宿ビル,24時間営業
0000000811,松屋,御殿場店,35.296013,138.924506,4120045,静岡県御殿場市川島田939-1,24時間営業
0000000812,松屋,あざみ野店,35.565131,139.555781,2250011,神奈川県横浜市青葉区あざみ野1-11-1 あざみ野センタービル1F,24時間営業
0000000813,松屋,上飯田店,35.200185,136.932292,4620808,愛知県名古屋市北区上飯田通1-13,24時間営業
0000000814,松屋,平和島店,35.575443,139.737746,1430016,東京都大田区大森北6-13-10 島田ビル,24時間営業
0000000815,松屋,三鷹店,35.700222,139.564431,1800006,東京都武蔵野市中町1-14-5,24時間営業
0000000817,松屋,成城学園前店,35.63686,139.603266,1570066,東京都世田谷区成城2-39-2 成城学園ビューハイツ1F,24時間営業
0000000818,松屋,武蔵境南口店,35.697317,139.548341,1800023,東京都武蔵野市境南町2-9-1 ビジネスセンター山口ビル,4時から翌2時（ラストオーダー1:45）
0000000820,松屋,青葉台店,35.540532,139.519519,2270062,神奈川県横浜市青葉区青葉台2-9-18 青葉台ハイツ1F,24時間営業
0000000821,松屋,小倉駅前店,33.882941,130.883245,8020002,福岡県北九州市小倉北区京町2-5-13,24時間営業
0000000822,松屋,麻生店,43.105356,141.342598,0010040,北海道札幌市北区北40条西4-2-5,平日6時から翌1時（ラストオーダー0:30）、土・日は24時間営業
0000000823,松屋,南越谷店,35.872334,139.794076,3430845,埼玉県越谷市南越谷1-19-8 吉澤第一ビル1F,24時間営業
0000000824,松屋,日暮里店,35.726458,139.774652,1160013,東京都荒川区西日暮里2-25-1-307,8時から24時（ラストオーダー23:30）
0000000825,松屋,桜新町店,35.628223,139.647611,1540015,東京都世田谷区桜新町1-12-9,24時間営業
0000000826,松屋,落合店,35.707194,139.687238,1610034,東京都新宿区上落合3-9-1 北村ビル,24時間営業
0000000827,松屋,参宮橋店,35.675056,139.696073,1510053,東京都渋谷区代々木4-6-2 宍戸ビル1F,24時間営業
0000000828,松屋,幡ヶ谷店,35.674503,139.680816,1510072,東京都渋谷区幡ヶ谷2-7-1,24時間営業
0000000829,松屋,瑞江店,35.689725,139.901743,1320011,東京都江戸川区瑞江2-3-11,24時間営業
0000000830,松屋,坂戸店,35.950893,139.401349,3500233,埼玉県坂戸市南町34-5,24時間営業
0000000831,松屋,浅草店,35.708932,139.796248,1110032,東京都台東区浅草1-12-8 大山ビル,24時間営業
0000000832,松屋,広島金座街店,34.38997,132.464511,7300035,広島県広島市中区本通1-4 サカタビルB1F,月曜から木曜：4時から翌3時（ラストオーダー2:45）、金曜：4時から、土曜：24時間営業、日曜：翌3時まで（ラストオーダー2:45）
0000000833,松屋,大鳥居店,35.548862,139.742692,1440047,東京都大田区萩中3-6-5,24時間営業
0000000835,松屋,札幌駅前通店,43.059908,141.355731,0600001,北海道札幌市中央区北1条西3丁目3番地 敷島北一条ビル,24時間営業
0000000837,松屋,渋谷清水橋店,35.685584,139.684943,1510071,東京都渋谷区本町3-39-3,24時間営業
0000000838,松屋,平和台店,35.754802,139.656337,1790085,東京都練馬区早宮2-17-39 ミリオンアネックス平和台,24時間営業
0000000839,松屋,新小岩北口店,35.714583,139.860781,1240025,東京都葛飾区西新小岩1-9-1,24時間営業
0000000840,松屋,西中島店,34.724856,135.499625,5320011,大阪府大阪市淀川区西中島6-7-3,24時間営業
0000000841,松屋,大船駅前店,35.348127,139.53469,2470056,神奈川県鎌倉市大船1-12-23,24時間営業
0000000842,松屋,南森町駅前店,34.694467,135.514954,5300041,大阪府大阪市北区天神橋2丁目北1-3,24時間営業
0000000843,松屋,越谷下間久里店,35.925931,139.783944,3430045,埼玉県越谷市下間久里980-1,24時間営業
0000000844,松屋,大森北口店,35.586093,139.733321,1400013,東京都品川区南大井6-24-1 セブンスターマンション第五大森,24時間営業
0000000845,松屋,東陽町店,35.666991,139.819814,1350016,東京都江東区東陽4-2-5,4時から翌2時
0000000846,松屋,尼崎潮江店,34.731859,135.434847,6600808,兵庫県尼崎市潮江1-27-15,24時間営業
0000000847,松屋,三国店,34.734163,135.486661,5320005,大阪府大阪市淀川区三国本町3-30-13,24時間営業
0000000848,松屋,新潟万代シテイ店,37.913296,139.060857,9500088,新潟県新潟市中央区万代1-1-22,5時から翌3時30分（ラストオーダー3:15）
0000000849,松屋,天満橋店,34.683556,135.519823,5400012,大阪府大阪市中央区谷町2-8-1 大手前M2ビル,24時間営業
0000000850,松屋,仙川店,35.658083,139.587946,1820002,東京都調布市仙川町1-11-16 ハラダビル,24時間営業
0000000851,松屋,三宮東店,34.692269,135.200087,6510096,兵庫県神戸市中央区雲井通5-2-18 サンパルビル1F,24時間営業
0000000852,松屋,高槻市駅前店,34.845959,135.625425,5690071,大阪府高槻市城北町2-2-7,24時間営業
0000000853,松屋,末広街道店,35.593472,140.128813,2600843,千葉県千葉市中央区末広2-3-4,24時間営業
0000000854,松屋,亀有南口店,35.76234,139.85227,1250061,東京都葛飾区亀有3-30-12,24時間営業
0000000855,松屋,大井競馬場店,35.588996,139.743949,1400012,東京都品川区勝島2-1-2 大井競馬場Ｌウイング2階,営業日限定※営業時間は開門から最終レース発走まで
0000000856,松屋,枚方店,34.811452,135.652363,5730032,大阪府枚方市岡東町5-24,24時間営業
0000000857,松屋,南林間店,35.492134,139.45047,2420006,神奈川県大和市南林間1-8-1,24時間営業
0000000859,松屋,日本橋店,34.664593,135.508776,5420073,大阪府大阪市中央区日本橋1-3-2 日本橋コウジィアパートメント,24時間営業
0000000860,松屋,川西能勢口店,34.825503,135.416534,6660033,兵庫県川西市栄町10-5 パルティ川西101号,24時間営業
0000000861,松屋,茗荷谷店,35.713684,139.741023,1120006,東京都文京区小日向4-6-23 パレスビル,24時間営業
0000000862,松屋,さがみ野店,35.468061,139.432027,2430401,神奈川県海老名市東柏ヶ谷2-30-24,24時間営業
0000000864,松屋,分倍河原店,35.665766,139.472421,1830021,東京都府中市片町2-22-1 山ニビル,24時間営業
0000000865,松屋,仙台クリスロード店,38.258192,140.878254,9800021,宮城県仙台市青葉区中央2-4-11 水晶堂ビル,24時間営業
0000000866,松屋,東伏見店,35.725291,139.567124,2020021,東京都西東京市東伏見2-4-6 高橋イーストビル,24時間営業
0000000867,松屋,垂水店,34.626819,135.057726,6550027,兵庫県神戸市垂水区神田町3番18号 ラ・メール垂水1F,24時間営業
0000000868,松屋,西葛西店,35.662807,139.862076,1340088,東京都江戸川区西葛西3-17-7,24時間営業
0000000869,松屋,姫路飾磨店,34.793606,134.654372,6728079,兵庫県姫路市飾磨区今在家1066,24時間営業
0000000870,松屋,南大沢店,35.610975,139.383918,1920364,東京都八王子市南大沢2-29,24時間営業
0000000871,松屋,馬橋店,35.808438,139.920961,2710051,千葉県松戸市馬橋117-1田口ビル,24時間営業
0000000873,松屋,北千住店,35.746614,139.80708,1200034,東京都足立区千住2-61,24時間営業
0000000874,松屋,調布駅前店,35.649258,139.547736,1820024,東京都調布市布田1-40-10 アルソス調布駅前北口ビル,24時間営業
0000000875,松屋,下石神井店,35.724612,139.610737,1770042,東京都練馬区下石神井4-1-7 MSビル1F,24時間営業
0000000876,松屋,幕張本郷1丁目店,35.66912,140.043635,2620033,千葉県千葉市花見川区幕張本郷1-3-11 一松ビル1F,24時間営業
0000000878,松屋,六甲道店,34.710999,135.242655,6570037,兵庫県神戸市灘区備後町3-2-16 タウンコート六甲,24時間営業
0000000879,松屋,北習志野店,35.718768,140.046083,2740063,千葉県船橋市習志野台2-6-1 小林ビル,24時間営業
0000000880,松屋,東池袋店,35.728841,139.717074,1700013,東京都豊島区東池袋1-40-2 近代BLD.8号館1F,24時間営業
0000000881,松屋,六地蔵店,34.932086,135.79616,6128003,京都府京都市伏見区桃山町西尾10番1,24時間営業
0000000883,松屋,京成小岩店,35.739168,139.887181,1330051,東京都江戸川区北小岩6-12-1 白坂ビル,24時間営業
0000000884,松屋,渋谷道玄坂上店 ※2月15日15時より一時閉店、3月下旬新規改装オープン予定,35.65412,139.699656,1500043,東京都渋谷区道玄坂1-18-8 渋谷道玄坂プラザ仁科屋ビル,24時間営業
0000000885,松屋,北24条店,43.087764,141.347958,0010023,北海道札幌市北区北23条西4-2-41,24時間営業
0000000887,松屋,十三東口店,34.716416,135.486261,5320023,大阪府大阪市淀川区十三東2-8-15,24時間営業
0000000888,松屋,春木店,34.47629,135.392504,5960006,大阪府岸和田市春木若松町18-31,24時間営業
0000000889,松屋,南千住店,35.730061,139.801431,1160003,東京都荒川区南千住7-1-1 アクレスティ南千住Ｍ2-201,24時間営業
0000000890,松屋,椎名町店,35.723455,139.698262,1710051,東京都豊島区長崎1-2-4 バイオレットインA室,24時間営業
0000000891,松屋,尼崎アマドゥ店,34.712544,135.400092,6600083,兵庫県尼崎市道意町7-1 アマドゥ内,6時から翌2時（ラストオーダー1:30）
0000000892,松屋,武蔵小金井店,35.697358,139.5106,1840004,東京都小金井市本町1-18-8 桜並SHビル,24時間営業
0000000893,松屋,狭山市駅前店,35.854641,139.415856,3501305,埼玉県狭山市入間川1-3-2 スカイテラス1階,24時間営業
0000000894,松屋,今津店,34.727661,135.354461,6638214,兵庫県西宮市今津曙町1-1 エキーマ今津1F,24時間営業
0000000895,松屋,京橋南店,34.693528,135.535689,5340025,大阪府大阪市都島区片町2-4-8 上室ビル,24時間営業
0000000896,松屋,池上店,35.569239,139.706291,1460082,東京都大田区池上6-2-17,24時間営業
0000000897,松屋,八尾店,34.591774,135.617316,5810033,大阪府八尾市志紀町南3-190-1,24時間営業
0000000899,松屋,阪神西宮店,34.733141,135.341013,6620973,兵庫県西宮市田中町2-3,24時間営業
0000000900,松屋,梅ヶ丘店,35.652911,139.6559,1540022,東京都世田谷区梅丘1-33-9,24時間営業
0000000901,松屋,鷹の台店,35.719962,139.464031,1870024,東京都小平市たかの台44-8 長谷川ビル,5時から翌2時
0000000902,松屋,浦和店,35.854424,139.658797,3300063,埼玉県さいたま市浦和区高砂1-10-18 浦和コスモビル,24時間営業
0000000903,松屋,鶴ヶ峰店,35.471644,139.550608,2410022,神奈川県横浜市旭区鶴ヶ峰1-12-3 大岡ビル103号,24時間営業
0000000904,松屋,豊中上津島店,34.755412,135.464459,5610843,大阪府豊中市上津島3-11-25,24時間営業
0000000905,松屋,赤羽東口店 ※3月18日15時より一時閉店、3月26日15時オープン予定,35.775238,139.724778,1150045,東京都北区赤羽1-2-6,24時間営業
0000000906,松屋,大名1丁目店,33.582981,130.398686,8100041,福岡県福岡市中央区大名1-1-10 大名TCビル,24時間営業
0000000907,松屋,守口市駅前店,34.7325,135.567783,5700027,大阪府守口市桜町9-8,24時間営業
0000000908,松屋,玉川学園前店,35.560041,139.465897,1940041,東京都町田市玉川学園2-11-21 第17通南ビル,5時から翌2時（ラストオーダー1:30）
0000000909,松屋,豊島園店,35.738877,139.652108,1760001,東京都練馬区練馬4-15-23 パークサイドハイツ,24時間営業
0000000910,松屋,西大井店,35.59851,139.725761,1400015,東京都品川区西大井1-4-20 コア・スターレ西大井ショッピングセンター,月曜以外24時間営業※月曜は2時閉店、4時開店
0000000911,松屋,富田店,34.832811,135.596632,5690814,大阪府高槻市富田町1-6-3,24時間営業
0000000912,松屋,草加西口店,35.825064,139.805463,3400034,埼玉県草加市氷川町2125-4 ウシヤマビル,24時間営業
0000000913,松屋,田無駅前店,35.724309,139.542524,1880011,東京都西東京市田無町4-2-12 A2ビル1階,24時間営業
0000000914,松屋,旭店,35.721573,140.653048,2892504,千葉県旭市ニ1131-1,月曜以外24時間営業※月曜は2時閉店、4時開店
0000000915,松屋,東久留米南町店,35.739581,139.529143,2030031,東京都東久留米市南町4-1-8,24時間営業
0000000916,松屋,西町店,43.076099,141.295007,0630061,北海道札幌市西区西町北4-1-8,5時から翌3時（ラストオーダー2:30）※金、土、祝前日は24時間営業
0000000917,松屋,平間店,35.558051,139.674475,2210015,神奈川県川崎市中原区北谷町8,24時間営業
0000000920,松屋,北赤羽店,35.784205,139.707815,1150051,東京都北区浮間3-1-38 近藤ビル,4時から翌3時（ラストオーダー2:30）
0000000921,松屋,大久保2丁目店,35.698826,139.71127,1690072,東京都新宿区大久保2-5-1,24時間営業
0000000922,松屋,川崎大師店,35.53227,139.730014,2100802,神奈川県川崎市川崎区大師駅前1-16-20 石川ビル,24時間営業
0000000923,松屋,武蔵新田店,35.565017,139.695321,1460093,東京都大田区矢口1-7-15 イセモトビル,24時間営業
0000000924,松屋,小田急永山店,35.626585,139.451441,2060025,東京都多摩市永山1-18-2 小田急マルシェ永山,24時間営業
0000000925,松屋,戸塚店,35.397139,139.536318,2440003,神奈川県横浜市戸塚区戸塚町16-16 16ビル,24時間営業
0000000926,松屋,市ヶ谷店,35.688296,139.739959,1020073,東京都千代田区九段北4-2-15 市ヶ谷プラザ1F,平日24時間営業※月・祝翌日：4:30から、土・祝日：翌2:30まで、日：4:30から翌2:30
0000000927,松屋,北越谷店,35.899268,139.782973,3430025,埼玉県越谷市大沢3-4-26 Fine北越谷,24時間営業
0000000928,松屋,姫路リオス店,34.823668,134.717883,6700821,兵庫県姫路市東郷町1454-3,24時間営業
0000000929,松屋,渋谷並木橋店,35.652466,139.708972,1500002,東京都渋谷区渋谷3-15-4 アロス渋谷ビル,24時間営業
0000000930,松屋,六本木4丁目店,35.660978,139.734746,1060032,東京都港区六本木4-11-11,24時間営業
0000000932,松屋,曽根店,34.770174,135.475396,5610802,大阪府豊中市曽根東町2-12-14,24時間営業
0000000933,松屋,寝屋川店,34.756793,135.63289,5720846,大阪府寝屋川市高宮栄町10-2,24時間営業
0000000934,松屋,市原白金通店,35.525685,140.109044,2900059,千葉県市原市白金町1-17,24時間営業
0000000935,松屋,吉塚店,33.603545,130.425369,8120046,福岡県福岡市博多区吉塚本町13-30 えきマチ1丁目吉塚,24時間営業
0000000936,松屋,西巣鴨店,35.740373,139.731416,1700001,東京都豊島区西巣鴨3-25-11 メトロエステート西巣鴨110・111号,24時間営業
0000000937,松屋,東住吉中野店,34.617931,135.542888,5460012,大阪府大阪市東住吉区中野4-3-22,24時間営業
0000000938,松屋,東戸塚西口店,35.427987,139.558838,2440805,神奈川県横浜市戸塚区川上町90-1 アップル東戸塚ビル,24時間営業
0000000940,松屋,南砂町店,35.667448,139.837424,1360076,東京都江東区南砂7-4-6,4時から翌2時
0000000942,松屋,八千代台東口店,35.696981,140.094851,2760032,千葉県八千代市八千代台東1-2-16 第7扇ビル,24時間営業
0000000943,松屋,妙典店,35.68918,139.92922,2720111,千葉県市川市妙典4-2-12 マーヴ妙典,24時間営業
0000000944,松屋,播磨町店,34.720563,134.870881,6750147,兵庫県加古郡播磨町南大中3-3-28,24時間営業
0000000945,松屋,東大和市駅前店,35.731016,139.436874,2070014,東京都東大和市南街5-93-13 ビル・エール1階,24時間営業
0000000946,松屋,堀切菖蒲園店,35.743976,139.829932,1240006,東京都葛飾区堀切4-10-2,24時間営業
0000000947,松屋,板橋店,35.744007,139.722739,1730004,東京都板橋区板橋1-50-1 柏家ビル,24時間営業
0000000949,松屋,玉出店,34.620968,135.493143,5570045,大阪府大阪市西成区玉出西2-4-8,24時間営業
0000000950,松屋,新大宮店,34.681902,135.814986,6308115,奈良県奈良市大宮町5-3-36,24時間営業
0000000951,松屋,江坂店,34.754483,135.497783,5640051,大阪府吹田市豊津町15-4,24時間営業
0000000952,松屋,淀屋橋店,34.688581,135.505968,5410041,大阪府大阪市中央区北浜3-2-25 京阪淀屋橋ビル,5時から23時（ラストオーダー22:30）
0000000954,松屋,姪浜店,33.578654,130.325623,8190005,福岡県福岡市西区内浜1-7-5 ウエストコート姪浜内,24時間営業
0000000955,松屋,住道店,34.705317,135.624362,5740041,大阪府大東市浜町9-10 住道駅前ビル,24時間営業
0000000956,松屋,小岩店,35.730704,139.88391,1330057,東京都江戸川区西小岩1-21-20 第23東ビル,24時間営業
0000000957,松屋,肥後橋店,34.688374,135.499382,5500002,大阪府大阪市西区江戸堀1-2-14 肥後橋官報ビル,24時間営業
0000000958,松屋,吹上店,36.106923,139.452998,3690112,埼玉県鴻巣市鎌塚3-10-12,月曜以外24時間営業※月曜は2時閉店（ラストオーダー1:30）、5時開店
0000000959,松屋,武蔵浦和店,35.840911,139.650135,3360027,埼玉県さいたま市南区沼影1-10-1 ラムザタワー1Ｆ,24時間営業
0000000960,松屋,新座馬場店,35.781208,139.577294,3520016,埼玉県新座市馬場1-4-13,24時間営業
0000000962,松屋,郡山駅前店,37.395129,140.390503,9638002,福島県郡山市駅前2-3-9 東京萬ビル,24時間営業
0000000963,松屋,三田駅前町店,34.882899,135.236314,6691528,兵庫県三田市駅前町19-10,24時間営業
0000000964,松屋,中山店,35.510685,139.5426,2260013,神奈川県横浜市緑区寺山町87-7,24時間営業
0000000966,松屋,深大寺3丁目店,35.686206,139.540927,1810016,東京都三鷹市深大寺3-8-7,4時から翌3時（ラストオーダー2:45）、祝日：5時から翌3時（ラストオーダー2:45）
0000000967,松屋,鷺沼店,35.574837,139.576162,2160004,神奈川県川崎市宮前区鷺沼1-11-6 鷺沼第一ビル,24時間営業
0000000968,松屋,箕面店,34.810216,135.461054,5620044,大阪府箕面市半町3-14-20,24時間営業
0000000969,松屋,本所吾妻橋店,35.705626,139.807873,1300001,東京都墨田区吾妻橋3-7-4 ライオンズマンション吾妻橋,24時間営業
0000000970,松屋,渋谷宮益坂上店,35.657072,139.708832,1500002,東京都渋谷区渋谷1-8-3 ＴＯＣ第1ビル,24時間営業
0000000971,松屋,大野城店,33.532328,130.482995,8160932,福岡県大野城市瓦田5-11-25,24時間営業
0000000972,松屋,東新宿店,35.692229,139.709915,1600021,東京都新宿区歌舞伎町2-2-21 ライオンズマンション歌舞伎町B102号室,6時から翌4時（ラストオーダー3:55）
0000000973,松屋,前橋三河町店,36.382169,139.084256,3710015,群馬県前橋市三河町2-16-16,24時間営業
0000000975,松屋,北本店,36.049001,139.530714,3640001,埼玉県北本市深井6-151,月曜以外24時間営業※月曜は2時閉店（ラストオーダー1:30）、5時開店
0000000976,松屋,塩尻店,36.115726,137.961354,3990742,長野県塩尻市大門泉町13-8,24時間営業
0000000977,松屋,小松川店,35.695929,139.851712,1320034,東京都江戸川区小松川3-90,24時間営業
0000000978,松屋,大宮南中丸店,35.912699,139.655356,3370041,埼玉県さいたま市見沼区大字南中丸519-4,24時間営業
0000000979,松屋,新大阪東口店,34.730648,135.505693,5330033,大阪府大阪市東淀川区東中島1-20-9 新大阪池永ビル,24時間営業
0000000980,松屋,川島店,35.975239,139.46968,3500152,埼玉県比企郡川島町大字上伊草1214-1,24時間営業
0000000981,松屋,中島新町店,35.120597,136.857983,4540932,愛知県名古屋市中川区中島新町4-105,24時間営業
0000000982,松屋,日野神明店,35.665424,139.398242,1910016,東京都日野市神明2-1-1,24時間営業
0000000984,松屋,牛田店,35.741176,139.814675,1200023,東京都足立区千住曙町3-1,24時間営業
0000000985,松屋,久留米通町店,33.315448,130.512713,8300018,福岡県久留米市通町1-16,24時間営業
0000000986,松屋,里塚店,42.978898,141.468318,0040801,北海道札幌市清田区里塚一条4-15-40,24時間営業
0000000987,松屋,岸里店,34.631928,135.496618,5570052,大阪府大阪市西成区潮路1-10-1 林 岸里駅前ビル,24時間営業
0000000988,松屋,鳥飼店,34.773368,135.587713,5660052,大阪府摂津市鳥飼本町3-16-59,24時間営業
0000000989,松屋,佐原店,35.896458,140.497066,2870002,千葉県香取市北1-13-10,24時間営業
0000000990,松屋,東大阪川田店,34.688424,135.620403,5780905,大阪府東大阪市川田1-15-8,24時間営業
0000000991,松屋,北野店,35.642089,139.357235,1920906,東京都八王子市北野町546-2 横溝ビル,24時間営業
0000000992,松屋,上溝店,35.554346,139.358643,2520243,神奈川県相模原市中央区上溝3-16-1,24時間営業
0000000993,松屋,諏訪店,36.014493,138.12722,3920012,長野県諏訪市大字四賀字赤沼1825-1,24時間営業
0000000995,松屋,浜寺店,34.539869,135.459272,5928342,大阪府堺市西区浜寺船尾町西5丁132-1,24時間営業
0000000996,松屋,梅屋敷店,35.564611,139.72803,1440052,東京都大田区蒲田2-4-5 スカイドムス,24時間営業
0000000997,松屋,都立家政店,35.720279,139.647057,1650032,東京都中野区鷺宮3-6-1 岡田ビル,24時間営業
0000000998,松屋,九品仏店,35.601757,139.664809,1580083,東京都世田谷区奥沢6-25-8,5時から翌2時
0000000999,松屋,所沢上安松店,35.787581,139.497031,3590025,埼玉県所沢市大字上安松822-44,24時間営業
0000001004,松屋,巣鴨店,35.730532,139.742835,1700002,東京都豊島区巣鴨2丁目5-2,24時間営業
0000001008,松屋,荻窪西口店,35.702096,139.622455,1670043,東京都杉並区上荻1-16-3,24時間営業
0000001013,松屋,亀有店,35.763793,139.851796,1250061,東京都葛飾区亀有3-25-1,24時間営業
0000001061,松屋,富士宮市役所店,35.218818,138.624777,4180073,静岡県富士宮市弓沢町150 富士宮市役所内7階,11時から14時（ラストオーダー13:30）※土・日と祝日及び年末年始は休み
0000001106,松屋,武蔵小杉店,35.574155,139.663274,2110005,神奈川県川崎市中原区新丸子町922 レイロービル1F,7時から翌1時
0000001107,松屋,西宮名塩SA店,34.825719,135.298896,6691141,兵庫県西宮市塩瀬町名塩白阪1252 中国自動車道上り線,24時間営業
0000001108,松屋,関西学院大学店,34.764739,135.349391,6620892,兵庫県西宮市上ヶ原一番町1-155 ラウンジ棟1F,基本10:00から17:00※営業は学校予定に準じます（夏期・冬期休業あり）。詳細は店舗にてご確認ください。
